"","guess1","guess2","guess3","truth1","truth2","truth3","code1","code2","code3","code4","code5","code6","game","id"
"499",5,5,5,5,1,5,4,1,1,4,21,1,15,19
"500",5,5,1,5,1,5,4,1,1,4,21,1,15,19
"501",1,5,5,5,1,5,4,1,1,4,21,1,15,19
"502",5,1,5,5,1,5,4,1,1,4,21,1,15,19
"503",1,1,1,1,6,2,6,5,5,5,5,6,16,19
"504",1,2,2,1,6,2,6,5,5,5,5,6,16,19
"505",1,2,3,1,6,2,6,5,5,5,5,6,16,19
"506",1,4,2,1,6,2,6,5,5,5,5,6,16,19
"507",1,5,2,1,6,2,6,5,5,5,5,6,16,19
"508",1,6,2,1,6,2,6,5,5,5,5,6,16,19
"509",5,5,5,5,5,2,1,1,1,1,27,1,17,19
"510",5,5,1,5,5,2,1,1,1,1,27,1,17,19
"511",5,5,2,5,5,2,1,1,1,1,27,1,17,19
"512",2,2,2,2,4,2,1,21,1,4,4,1,18,19
"513",2,2,1,2,4,2,1,21,1,4,4,1,18,19
"514",2,3,2,2,4,2,1,21,1,4,4,1,18,19
"515",2,4,2,2,4,2,1,21,1,4,4,1,18,19
"516",1,1,1,4,3,6,5,6,5,5,5,6,19,19
"517",2,2,2,4,3,6,5,6,5,5,5,6,19,19
"518",3,3,3,4,3,6,5,6,5,5,5,6,19,19
"519",3,4,4,4,3,6,5,6,5,5,5,6,19,19
"520",4,3,5,4,3,6,5,6,5,5,5,6,19,19
"521",4,3,6,4,3,6,5,6,5,5,5,6,19,19
"3125",2,3,3,3,3,3,1,1,21,4,4,1,1,20
"3126",1,3,3,3,3,3,1,1,21,4,4,1,1,20
"3127",1,3,2,3,3,3,1,1,21,4,4,1,1,20
"3128",1,4,3,3,3,3,1,1,21,4,4,1,1,20
"3129",4,3,3,3,3,3,1,1,21,4,4,1,1,20
"3130",5,3,3,3,3,3,1,1,21,4,4,1,1,20
"3131",3,3,3,3,3,3,1,1,21,4,4,1,1,20
"3132",1,1,1,2,2,2,5,15,5,1,1,5,2,20
"3133",2,6,3,2,2,2,5,15,5,1,1,5,2,20
"3134",2,6,4,2,2,2,5,15,5,1,1,5,2,20
"3135",2,3,3,2,2,2,5,15,5,1,1,5,2,20
"3136",2,4,3,2,2,2,5,15,5,1,1,5,2,20
"3137",2,1,1,2,2,2,5,15,5,1,1,5,2,20
"3138",2,4,5,2,2,2,5,15,5,1,1,5,2,20
"3139",2,2,2,2,2,2,5,15,5,1,1,5,2,20
"3140",6,6,6,6,6,6,1,1,1,1,1,27,3,20
"3141",4,4,4,4,2,2,1,4,1,21,1,4,4,20
"3142",4,1,2,4,2,2,1,4,1,21,1,4,4,20
"3143",4,1,6,4,2,2,1,4,1,21,1,4,4,20
"3144",4,2,2,4,2,2,1,4,1,21,1,4,4,20
"3145",6,6,6,6,6,4,1,1,4,4,1,21,5,20
"3146",6,6,1,6,6,4,1,1,4,4,1,21,5,20
"3147",6,6,2,6,6,4,1,1,4,4,1,21,5,20
"3148",6,6,3,6,6,4,1,1,4,4,1,21,5,20
"3149",6,6,4,6,6,4,1,1,4,4,1,21,5,20
"3150",6,6,6,6,3,6,5,1,5,5,1,15,6,20
"3151",1,6,6,6,3,6,5,1,5,5,1,15,6,20
"3152",6,6,2,6,3,6,5,1,5,5,1,15,6,20
"3153",4,6,6,6,3,6,5,1,5,5,1,15,6,20
"3154",6,5,6,6,3,6,5,1,5,5,1,15,6,20
"3155",6,3,6,6,3,6,5,1,5,5,1,15,6,20
"3156",1,1,1,4,2,6,5,5,5,5,6,6,7,20
"3157",2,2,2,4,2,6,5,5,5,5,6,6,7,20
"3158",3,3,2,4,2,6,5,5,5,5,6,6,7,20
"3159",2,3,3,4,2,6,5,5,5,5,6,6,7,20
"3160",4,2,4,4,2,6,5,5,5,5,6,6,7,20
"3161",4,2,6,4,2,6,5,5,5,5,6,6,7,20
"3162",5,5,5,5,2,2,5,6,6,5,5,5,8,20
"3163",5,4,4,5,2,2,5,6,6,5,5,5,8,20
"3164",5,1,1,5,2,2,5,6,6,5,5,5,8,20
"3165",5,2,2,5,2,2,5,6,6,5,5,5,8,20
"3166",1,1,1,6,6,1,6,5,5,5,6,5,9,20
"3167",1,2,2,6,6,1,6,5,5,5,6,5,9,20
"3168",2,1,2,6,6,1,6,5,5,5,6,5,9,20
"3169",2,2,1,6,6,1,6,5,5,5,6,5,9,20
"3170",3,3,1,6,6,1,6,5,5,5,6,5,9,20
"3171",4,4,1,6,6,1,6,5,5,5,6,5,9,20
"3172",5,5,1,6,6,1,6,5,5,5,6,5,9,20
"3173",6,6,1,6,6,1,6,5,5,5,6,5,9,20
"3174",6,6,6,6,6,2,1,4,4,1,1,21,10,20
"3175",6,6,1,6,6,2,1,4,4,1,1,21,10,20
"3176",6,6,2,6,6,2,1,4,4,1,1,21,10,20
"3177",3,3,3,3,3,3,1,1,27,1,1,1,11,20
"3178",5,5,5,5,5,2,1,1,1,1,27,1,12,20
"3179",5,5,2,5,5,2,1,1,1,1,27,1,12,20
"3180",2,2,2,3,5,3,5,6,6,5,5,5,13,20
"3181",1,1,1,3,5,3,5,6,6,5,5,5,13,20
"3182",3,3,3,3,5,3,5,6,6,5,5,5,13,20
"3183",3,3,4,3,5,3,5,6,6,5,5,5,13,20
"3184",3,5,3,3,5,3,5,6,6,5,5,5,13,20
"3185",1,1,1,2,2,5,5,6,5,5,5,6,14,20
"3186",2,2,2,2,2,5,5,6,5,5,5,6,14,20
"3187",2,2,3,2,2,5,5,6,5,5,5,6,14,20
"3188",2,2,4,2,2,5,5,6,5,5,5,6,14,20
"3189",2,2,5,2,2,5,5,6,5,5,5,6,14,20
"3190",5,5,5,5,5,5,1,1,1,1,27,1,15,20
"3191",5,5,5,2,5,6,1,1,1,1,27,1,16,20
"3192",5,1,2,2,5,6,1,1,1,1,27,1,16,20
"3193",6,5,2,2,5,6,1,1,1,1,27,1,16,20
"3194",6,2,5,2,5,6,1,1,1,1,27,1,16,20
"3195",5,6,2,2,5,6,1,1,1,1,27,1,16,20
"3196",2,5,6,2,5,6,1,1,1,1,27,1,16,20
"3197",4,4,4,4,4,4,1,1,1,27,1,1,17,20
"3198",2,2,2,4,2,6,1,21,1,4,1,4,18,20
"3199",2,3,3,4,2,6,1,21,1,4,1,4,18,20
"3200",4,2,4,4,2,6,1,21,1,4,1,4,18,20
"3201",4,2,5,4,2,6,1,21,1,4,1,4,18,20
"3202",4,2,6,4,2,6,1,21,1,4,1,4,18,20
"3203",2,2,2,2,2,2,1,27,1,1,1,1,19,20
"3204",6,6,6,6,6,6,1,1,1,1,1,27,20,20
"3205",1,1,1,1,1,1,27,1,1,1,1,1,21,20
"3206",1,1,1,4,1,2,6,5,6,5,5,5,22,20
"3207",1,2,2,4,1,2,6,5,6,5,5,5,22,20
"3208",1,2,3,4,1,2,6,5,6,5,5,5,22,20
"3209",4,1,2,4,1,2,6,5,6,5,5,5,22,20
"3210",4,4,4,4,4,4,1,1,1,21,4,4,23,20
"3211",1,1,1,1,1,1,15,1,5,1,5,5,24,20
"3212",4,4,4,6,5,1,4,4,1,21,1,1,25,20
"3213",1,1,1,6,5,1,4,4,1,21,1,1,25,20
"3214",1,2,2,6,5,1,4,4,1,21,1,1,25,20
"3215",3,1,5,6,5,1,4,4,1,21,1,1,25,20
"3216",6,3,1,6,5,1,4,4,1,21,1,1,25,20
"3217",6,5,1,6,5,1,4,4,1,21,1,1,25,20
"3218",2,2,2,1,5,2,5,15,1,1,5,5,26,20
"3219",2,3,1,1,5,2,5,15,1,1,5,5,26,20
"3220",2,3,4,1,5,2,5,15,1,1,5,5,26,20
"3221",1,1,2,1,5,2,5,15,1,1,5,5,26,20
"3222",1,2,2,1,5,2,5,15,1,1,5,5,26,20
"3223",1,5,2,1,5,2,5,15,1,1,5,5,26,20
"3224",2,2,2,4,2,2,1,21,4,1,1,4,27,20
"3225",2,2,1,4,2,2,1,21,4,1,1,4,27,20
"3226",2,3,2,4,2,2,1,21,4,1,1,4,27,20
"3227",4,2,2,4,2,2,1,21,4,1,1,4,27,20
"3228",2,2,2,1,4,2,4,21,4,1,1,1,28,20
"3229",2,3,3,1,4,2,4,21,4,1,1,1,28,20
"3230",3,2,3,1,4,2,4,21,4,1,1,1,28,20
"3231",4,4,2,1,4,2,4,21,4,1,1,1,28,20
"3232",4,5,1,1,4,2,4,21,4,1,1,1,28,20
"3233",6,4,2,1,4,2,4,21,4,1,1,1,28,20
"3234",4,4,2,1,4,2,4,21,4,1,1,1,28,20
"3235",4,4,2,1,4,2,4,21,4,1,1,1,28,20
"3236",5,4,2,1,4,2,4,21,4,1,1,1,28,20
"3237",6,5,2,1,4,2,4,21,4,1,1,1,28,20
"3238",1,4,2,1,4,2,4,21,4,1,1,1,28,20
"1",1,1,1,6,2,6,5,6,6,5,5,5,1,21
"2",2,2,2,6,2,6,5,6,6,5,5,5,1,21
"3",2,1,1,6,2,6,5,6,6,5,5,5,1,21
"4",1,2,1,6,2,6,5,6,6,5,5,5,1,21
"5",3,1,3,6,2,6,5,6,6,5,5,5,1,21
"6",1,1,2,6,2,6,5,6,6,5,5,5,1,21
"7",3,2,3,6,2,6,5,6,6,5,5,5,1,21
"8",4,2,4,6,2,6,5,6,6,5,5,5,1,21
"9",5,2,5,6,2,6,5,6,6,5,5,5,1,21
"10",6,2,6,6,2,6,5,6,6,5,5,5,1,21
"296",1,1,1,2,6,1,6,5,5,6,5,5,37,21
"297",1,2,2,2,6,1,6,5,5,6,5,5,37,21
"298",2,1,1,2,6,1,6,5,5,6,5,5,37,21
"299",3,1,3,2,6,1,6,5,5,6,5,5,37,21
"300",2,3,1,2,6,1,6,5,5,6,5,5,37,21
"301",2,4,1,2,6,1,6,5,5,6,5,5,37,21
"302",2,5,1,2,6,1,6,5,5,6,5,5,37,21
"303",2,6,1,2,6,1,6,5,5,6,5,5,37,21
"304",2,2,2,6,2,2,1,21,1,1,4,4,38,21
"305",2,2,1,6,2,2,1,21,1,1,4,4,38,21
"306",2,3,2,6,2,2,1,21,1,1,4,4,38,21
"307",2,4,1,6,2,2,1,21,1,1,4,4,38,21
"308",6,2,2,6,2,2,1,21,1,1,4,4,38,21
"309",5,5,5,5,1,4,4,1,1,4,21,1,39,21
"310",1,5,5,5,1,4,4,1,1,4,21,1,39,21
"311",5,1,1,5,1,4,4,1,1,4,21,1,39,21
"312",5,2,1,5,1,4,4,1,1,4,21,1,39,21
"313",5,1,2,5,1,4,4,1,1,4,21,1,39,21
"314",5,1,3,5,1,4,4,1,1,4,21,1,39,21
"315",5,1,4,5,1,4,4,1,1,4,21,1,39,21
"316",6,6,6,1,1,3,4,1,4,1,1,21,40,21
"317",1,1,1,1,1,3,4,1,4,1,1,21,40,21
"318",1,2,1,1,1,3,4,1,4,1,1,21,40,21
"319",1,1,2,1,1,3,4,1,4,1,1,21,40,21
"320",1,1,3,1,1,3,4,1,4,1,1,21,40,21
"321",4,4,4,4,4,4,1,1,1,27,1,1,41,21
"322",6,6,6,6,6,3,1,1,4,1,4,21,42,21
"323",1,6,6,6,6,3,1,1,4,1,4,21,42,21
"324",6,1,6,6,6,3,1,1,4,1,4,21,42,21
"325",6,6,1,6,6,3,1,1,4,1,4,21,42,21
"326",6,6,2,6,6,3,1,1,4,1,4,21,42,21
"327",6,6,5,6,6,3,1,1,4,1,4,21,42,21
"328",6,6,3,6,6,3,1,1,4,1,4,21,42,21
"329",3,3,3,3,3,1,1,4,21,1,1,4,43,21
"330",3,3,1,3,3,1,1,4,21,1,1,4,43,21
"331",5,5,5,5,5,2,1,1,1,1,27,1,44,21
"332",1,5,5,5,5,2,1,1,1,1,27,1,44,21
"333",5,1,5,5,5,2,1,1,1,1,27,1,44,21
"334",5,5,1,5,5,2,1,1,1,1,27,1,44,21
"335",5,5,2,5,5,2,1,1,1,1,27,1,44,21
"336",1,1,1,2,1,4,6,5,6,5,5,5,45,21
"337",2,2,2,2,1,4,6,5,6,5,5,5,45,21
"338",3,3,3,2,1,4,6,5,6,5,5,5,45,21
"339",4,4,4,2,1,4,6,5,6,5,5,5,45,21
"340",1,2,4,2,1,4,6,5,6,5,5,5,45,21
"341",2,1,4,2,1,4,6,5,6,5,5,5,45,21
"342",1,1,1,5,6,4,5,5,5,6,6,5,46,21
"343",2,2,2,5,6,4,5,5,5,6,6,5,46,21
"344",3,3,3,5,6,4,5,5,5,6,6,5,46,21
"345",4,4,4,5,6,4,5,5,5,6,6,5,46,21
"346",5,5,5,5,6,4,5,5,5,6,6,5,46,21
"347",6,6,6,5,6,4,5,5,5,6,6,5,46,21
"348",4,5,6,5,6,4,5,5,5,6,6,5,46,21
"349",5,6,4,5,6,4,5,5,5,6,6,5,46,21
"350",5,5,5,5,4,5,1,1,5,5,15,5,47,21
"351",1,5,5,5,4,5,1,1,5,5,15,5,47,21
"352",5,1,5,5,4,5,1,1,5,5,15,5,47,21
"353",5,2,5,5,4,5,1,1,5,5,15,5,47,21
"354",5,3,5,5,4,5,1,1,5,5,15,5,47,21
"355",5,4,5,5,4,5,1,1,5,5,15,5,47,21
"356",5,5,5,1,5,5,5,1,5,5,15,1,48,21
"357",1,5,5,1,5,5,5,1,5,5,15,1,48,21
"358",1,1,1,3,5,1,5,6,5,6,5,5,49,21
"359",1,2,2,3,5,1,5,6,5,6,5,5,49,21
"360",2,1,2,3,5,1,5,6,5,6,5,5,49,21
"361",2,2,1,3,5,1,5,6,5,6,5,5,49,21
"362",3,3,1,3,5,1,5,6,5,6,5,5,49,21
"363",3,5,1,3,5,1,5,6,5,6,5,5,49,21
"364",1,1,1,1,1,1,21,1,4,1,4,1,50,21
"365",6,6,6,5,4,3,5,5,6,5,5,6,51,21
"366",3,3,3,5,4,3,5,5,6,5,5,6,51,21
"367",3,1,1,5,4,3,5,5,6,5,5,6,51,21
"368",1,3,1,5,4,3,5,5,6,5,5,6,51,21
"369",2,2,3,5,4,3,5,5,6,5,5,6,51,21
"370",5,5,3,5,4,3,5,5,6,5,5,6,51,21
"371",4,5,3,5,4,3,5,5,6,5,5,6,51,21
"372",5,4,3,5,4,3,5,5,6,5,5,6,51,21
"373",5,5,5,5,2,4,5,5,1,5,15,1,52,21
"374",5,1,1,5,2,4,5,5,1,5,15,1,52,21
"375",5,2,2,5,2,4,5,5,1,5,15,1,52,21
"376",5,6,2,5,2,4,5,5,1,5,15,1,52,21
"377",5,2,4,5,2,4,5,5,1,5,15,1,52,21
"378",5,5,5,5,5,5,1,1,1,1,27,1,53,21
"379",4,4,4,3,4,5,1,1,4,21,4,1,54,21
"380",4,4,1,3,4,5,1,1,4,21,4,1,54,21
"381",4,1,1,3,4,5,1,1,4,21,4,1,54,21
"382",2,4,3,3,4,5,1,1,4,21,4,1,54,21
"383",5,4,2,3,4,5,1,1,4,21,4,1,54,21
"384",2,4,1,3,4,5,1,1,4,21,4,1,54,21
"385",5,4,1,3,4,5,1,1,4,21,4,1,54,21
"386",3,4,5,3,4,5,1,1,4,21,4,1,54,21
"387",2,2,2,2,2,2,1,27,1,1,1,1,55,21
"388",3,3,3,3,3,3,1,1,27,1,1,1,56,21
"389",4,4,4,4,4,4,1,1,1,27,1,1,57,21
"390",4,4,4,3,4,4,5,5,5,15,1,1,58,21
"391",4,4,1,3,4,4,5,5,5,15,1,1,58,21
"392",4,1,4,3,4,4,5,5,5,15,1,1,58,21
"393",1,4,4,3,4,4,5,5,5,15,1,1,58,21
"394",3,4,4,3,4,4,5,5,5,15,1,1,58,21
"395",1,1,1,3,1,4,15,1,5,5,1,5,59,21
"396",1,3,3,3,1,4,15,1,5,5,1,5,59,21
"397",3,1,3,3,1,4,15,1,5,5,1,5,59,21
"398",3,1,4,3,1,4,15,1,5,5,1,5,59,21
"399",4,4,4,4,4,4,4,1,1,21,4,1,60,21
"400",1,1,1,1,2,1,27,1,1,1,1,1,61,21
"401",1,1,2,1,2,1,27,1,1,1,1,1,61,21
"402",1,2,1,1,2,1,27,1,1,1,1,1,61,21
"403",6,6,6,1,6,3,5,5,5,6,5,6,62,21
"404",6,1,6,1,6,3,5,5,5,6,5,6,62,21
"405",1,6,6,1,6,3,5,5,5,6,5,6,62,21
"406",1,6,2,1,6,3,5,5,5,6,5,6,62,21
"407",1,6,3,1,6,3,5,5,5,6,5,6,62,21
"408",2,2,2,1,2,1,5,15,1,1,5,5,63,21
"409",2,1,1,1,2,1,5,15,1,1,5,5,63,21
"410",1,2,1,1,2,1,5,15,1,1,5,5,63,21
"748",1,1,1,6,6,3,5,6,5,5,5,6,1,22
"749",2,2,2,6,6,3,5,6,5,5,5,6,1,22
"750",3,3,3,6,6,3,5,6,5,5,5,6,1,22
"751",4,3,4,6,6,3,5,6,5,5,5,6,1,22
"752",3,5,5,6,6,3,5,6,5,5,5,6,1,22
"753",6,6,3,6,6,3,5,6,5,5,5,6,1,22
"754",1,1,1,2,1,4,5,5,6,6,5,5,2,22
"755",1,2,2,2,1,4,5,5,6,6,5,5,2,22
"756",2,1,3,2,1,4,5,5,6,6,5,5,2,22
"757",2,1,4,2,1,4,5,5,6,6,5,5,2,22
"758",1,2,2,5,6,2,1,5,15,1,5,5,3,22
"759",2,2,2,5,6,2,1,5,15,1,5,5,3,22
"760",2,3,3,5,6,2,1,5,15,1,5,5,3,22
"761",5,2,5,5,6,2,1,5,15,1,5,5,3,22
"762",5,2,4,5,6,2,1,5,15,1,5,5,3,22
"763",5,6,2,5,6,2,1,5,15,1,5,5,3,22
"764",1,1,1,1,3,4,4,1,21,4,1,1,4,22
"765",1,2,1,1,3,4,4,1,21,4,1,1,4,22
"766",1,3,3,1,3,4,4,1,21,4,1,1,4,22
"767",1,3,4,1,3,4,4,1,21,4,1,1,4,22
"768",1,1,1,1,1,1,27,1,1,1,1,1,5,22
"769",5,5,5,6,6,5,1,1,1,4,21,4,6,22
"770",5,6,6,6,6,5,1,1,1,4,21,4,6,22
"771",6,6,6,6,6,5,1,1,1,4,21,4,6,22
"772",6,5,6,6,6,5,1,1,1,4,21,4,6,22
"773",6,6,5,6,6,5,1,1,1,4,21,4,6,22
"774",1,1,1,2,3,4,5,5,6,5,5,6,7,22
"775",2,2,2,2,3,4,5,5,6,5,5,6,7,22
"776",2,3,3,2,3,4,5,5,6,5,5,6,7,22
"777",2,3,4,2,3,4,5,5,6,5,5,6,7,22
"778",3,3,3,3,3,3,1,1,27,1,1,1,8,22
"779",2,2,2,2,3,2,1,27,1,1,1,1,9,22
"780",2,2,1,2,3,2,1,27,1,1,1,1,9,22
"781",2,3,2,2,3,2,1,27,1,1,1,1,9,22
"782",1,1,1,6,3,1,5,5,6,5,5,6,10,22
"783",1,2,2,6,3,1,5,5,6,5,5,6,10,22
"784",3,1,3,6,3,1,5,5,6,5,5,6,10,22
"785",4,3,1,6,3,1,5,5,6,5,5,6,10,22
"786",5,3,1,6,3,1,5,5,6,5,5,6,10,22
"787",6,3,1,6,3,1,5,5,6,5,5,6,10,22
"788",1,1,1,5,3,3,5,5,5,5,6,6,11,22
"789",2,2,2,5,3,3,5,5,5,5,6,6,11,22
"790",3,3,3,5,3,3,5,5,5,5,6,6,11,22
"791",3,3,4,5,3,3,5,5,5,5,6,6,11,22
"792",3,5,3,5,3,3,5,5,5,5,6,6,11,22
"793",5,3,3,5,3,3,5,5,5,5,6,6,11,22
"794",4,4,4,4,4,4,1,1,1,27,1,1,12,22
"795",1,1,1,6,2,5,27,1,1,1,1,1,13,22
"796",2,1,1,6,2,5,27,1,1,1,1,1,13,22
"797",1,1,3,6,2,5,27,1,1,1,1,1,13,22
"798",1,1,4,6,2,5,27,1,1,1,1,1,13,22
"799",1,1,5,6,2,5,27,1,1,1,1,1,13,22
"800",6,2,5,6,2,5,27,1,1,1,1,1,13,22
"801",4,4,4,4,6,4,1,1,1,27,1,1,14,22
"802",4,4,1,4,6,4,1,1,1,27,1,1,14,22
"803",4,2,4,4,6,4,1,1,1,27,1,1,14,22
"804",4,3,4,4,6,4,1,1,1,27,1,1,14,22
"805",4,5,4,4,6,4,1,1,1,27,1,1,14,22
"806",4,6,4,4,6,4,1,1,1,27,1,1,14,22
"807",3,3,3,3,5,3,1,1,27,1,1,1,15,22
"808",3,1,3,3,5,3,1,1,27,1,1,1,15,22
"809",3,2,3,3,5,3,1,1,27,1,1,1,15,22
"810",3,4,3,3,5,3,1,1,27,1,1,1,15,22
"811",3,5,3,3,5,3,1,1,27,1,1,1,15,22
"812",2,2,2,2,2,2,1,27,1,1,1,1,16,22
"813",1,1,1,5,4,5,5,5,5,6,6,5,17,22
"814",2,2,2,5,4,5,5,5,5,6,6,5,17,22
"815",3,3,3,5,4,5,5,5,5,6,6,5,17,22
"816",4,4,4,5,4,5,5,5,5,6,6,5,17,22
"817",4,5,5,5,4,5,5,5,5,6,6,5,17,22
"818",5,5,4,5,4,5,5,5,5,6,6,5,17,22
"819",5,4,5,5,4,5,5,5,5,6,6,5,17,22
"820",2,2,2,2,2,2,1,27,1,1,1,1,18,22
"821",1,1,1,5,5,1,5,5,1,1,15,5,19,22
"822",1,2,2,5,5,1,5,5,1,1,15,5,19,22
"823",5,1,5,5,5,1,5,5,1,1,15,5,19,22
"824",5,5,1,5,5,1,5,5,1,1,15,5,19,22
"825",1,1,1,1,1,5,15,5,5,1,5,1,20,22
"826",1,1,2,1,1,5,15,5,5,1,5,1,20,22
"827",1,1,3,1,1,5,15,5,5,1,5,1,20,22
"828",1,1,4,1,1,5,15,5,5,1,5,1,20,22
"829",1,1,5,1,1,5,15,5,5,1,5,1,20,22
"830",1,1,1,5,3,5,5,6,6,5,5,5,21,22
"831",2,2,2,5,3,5,5,6,6,5,5,5,21,22
"832",3,3,3,5,3,5,5,6,6,5,5,5,21,22
"833",4,3,4,5,3,5,5,6,6,5,5,5,21,22
"834",5,3,5,5,3,5,5,6,6,5,5,5,21,22
"835",1,1,1,5,6,2,6,5,5,5,6,5,22,22
"836",2,2,2,5,6,2,6,5,5,5,6,5,22,22
"837",3,3,2,5,6,2,6,5,5,5,6,5,22,22
"838",4,4,2,5,6,2,6,5,5,5,6,5,22,22
"839",5,5,2,5,6,2,6,5,5,5,6,5,22,22
"840",6,5,2,5,6,2,6,5,5,5,6,5,22,22
"841",5,6,2,5,6,2,6,5,5,5,6,5,22,22
"842",1,1,1,5,3,1,5,5,6,6,5,5,23,22
"843",1,2,2,5,3,1,5,5,6,6,5,5,23,22
"844",3,1,3,5,3,1,5,5,6,6,5,5,23,22
"845",4,3,1,5,3,1,5,5,6,6,5,5,23,22
"846",5,3,1,5,3,1,5,5,6,6,5,5,23,22
"847",1,1,1,2,1,5,5,5,5,6,5,6,24,22
"848",1,2,2,2,1,5,5,5,5,6,5,6,24,22
"849",2,1,3,2,1,5,5,5,5,6,5,6,24,22
"850",2,1,4,2,1,5,5,5,5,6,5,6,24,22
"851",2,1,5,2,1,5,5,5,5,6,5,6,24,22
"2840",1,3,2,6,3,4,5,1,5,15,1,5,1,23
"2841",1,2,4,6,3,4,5,1,5,15,1,5,1,23
"2842",1,5,5,6,3,4,5,1,5,15,1,5,1,23
"2843",2,1,2,6,3,4,5,1,5,15,1,5,1,23
"2844",4,3,6,6,3,4,5,1,5,15,1,5,1,23
"2845",4,6,3,6,3,4,5,1,5,15,1,5,1,23
"2846",6,3,4,6,3,4,5,1,5,15,1,5,1,23
"2847",1,2,3,5,5,2,5,15,5,1,1,5,2,23
"2848",1,3,3,5,5,2,5,15,5,1,1,5,2,23
"2849",4,5,6,5,5,2,5,15,5,1,1,5,2,23
"2850",4,2,1,5,5,2,5,15,5,1,1,5,2,23
"2851",3,4,5,5,5,2,5,15,5,1,1,5,2,23
"2852",2,6,4,5,5,2,5,15,5,1,1,5,2,23
"2853",3,1,2,5,5,2,5,15,5,1,1,5,2,23
"2854",6,5,2,5,5,2,5,15,5,1,1,5,2,23
"2855",5,5,2,5,5,2,5,15,5,1,1,5,2,23
"2856",4,1,2,4,4,4,1,1,1,27,1,1,3,23
"2857",4,2,3,4,4,4,1,1,1,27,1,1,3,23
"2858",4,3,5,4,4,4,1,1,1,27,1,1,3,23
"2859",4,4,1,4,4,4,1,1,1,27,1,1,3,23
"2860",4,4,6,4,4,4,1,1,1,27,1,1,3,23
"2861",4,4,4,4,4,4,1,1,1,27,1,1,3,23
"2862",1,1,1,1,4,6,5,1,5,5,1,15,4,23
"2863",1,2,3,1,4,6,5,1,5,5,1,15,4,23
"2864",1,3,4,1,4,6,5,1,5,5,1,15,4,23
"2865",1,4,3,1,4,6,5,1,5,5,1,15,4,23
"2866",1,5,3,1,4,6,5,1,5,5,1,15,4,23
"2867",1,4,2,1,4,6,5,1,5,5,1,15,4,23
"2868",1,4,5,1,4,6,5,1,5,5,1,15,4,23
"2869",1,4,6,1,4,6,5,1,5,5,1,15,4,23
"2870",1,2,3,6,6,6,1,1,4,1,4,21,5,23
"2871",2,3,1,6,6,6,1,1,4,1,4,21,5,23
"2872",4,5,6,6,6,6,1,1,4,1,4,21,5,23
"2873",4,4,2,6,6,6,1,1,4,1,4,21,5,23
"2874",3,5,4,6,6,6,1,1,4,1,4,21,5,23
"2875",5,1,6,6,6,6,1,1,4,1,4,21,5,23
"2876",6,6,6,6,6,6,1,1,4,1,4,21,5,23
"2877",1,2,3,2,2,2,1,27,1,1,1,1,6,23
"2878",1,3,2,2,2,2,1,27,1,1,1,1,6,23
"2879",1,1,4,2,2,2,1,27,1,1,1,1,6,23
"2880",2,2,2,2,2,2,1,27,1,1,1,1,6,23
"2881",1,2,3,6,3,3,4,1,4,1,1,21,7,23
"2882",1,6,6,6,3,3,4,1,4,1,1,21,7,23
"2883",5,1,3,6,3,3,4,1,4,1,1,21,7,23
"2884",5,3,1,6,3,3,4,1,4,1,1,21,7,23
"2885",5,2,2,6,3,3,4,1,4,1,1,21,7,23
"2886",2,1,3,6,3,3,4,1,4,1,1,21,7,23
"2887",3,3,1,6,3,3,4,1,4,1,1,21,7,23
"2888",2,3,1,6,3,3,4,1,4,1,1,21,7,23
"2889",6,4,1,6,3,3,4,1,4,1,1,21,7,23
"2890",4,5,1,6,3,3,4,1,4,1,1,21,7,23
"2891",2,2,1,6,3,3,4,1,4,1,1,21,7,23
"2892",6,6,5,6,3,3,4,1,4,1,1,21,7,23
"2893",2,1,5,6,3,3,4,1,4,1,1,21,7,23
"2894",4,6,5,6,3,3,4,1,4,1,1,21,7,23
"2895",1,4,6,6,3,3,4,1,4,1,1,21,7,23
"2896",6,4,3,6,3,3,4,1,4,1,1,21,7,23
"2897",6,4,2,6,3,3,4,1,4,1,1,21,7,23
"2898",6,1,3,6,3,3,4,1,4,1,1,21,7,23
"2899",6,2,3,6,3,3,4,1,4,1,1,21,7,23
"2900",6,3,3,6,3,3,4,1,4,1,1,21,7,23
"2901",1,2,3,5,4,1,4,1,1,4,21,1,8,23
"2902",1,2,4,5,4,1,4,1,1,4,21,1,8,23
"2903",2,3,4,5,4,1,4,1,1,4,21,1,8,23
"2904",4,4,2,5,4,1,4,1,1,4,21,1,8,23
"2905",3,5,2,5,4,1,4,1,1,4,21,1,8,23
"2906",4,1,2,5,4,1,4,1,1,4,21,1,8,23
"2907",3,4,1,5,4,1,4,1,1,4,21,1,8,23
"2908",5,4,1,5,4,1,4,1,1,4,21,1,8,23
"3067",1,2,5,3,1,1,15,1,5,5,5,1,1,24
"3068",1,3,4,3,1,1,15,1,5,5,5,1,1,24
"3069",1,4,5,3,1,1,15,1,5,5,5,1,1,24
"3070",1,2,3,3,1,1,15,1,5,5,5,1,1,24
"3071",1,2,4,3,1,1,15,1,5,5,5,1,1,24
"3072",1,3,2,3,1,1,15,1,5,5,5,1,1,24
"3073",1,3,4,3,1,1,15,1,5,5,5,1,1,24
"3074",1,3,5,3,1,1,15,1,5,5,5,1,1,24
